Wall time,Step,Value
1626348667.520994,173,0.6108307838439941
1626348671.857923,245,0.6729616522789001
1626348685.103311,466,0.7505637407302856
1626348687.96193,511,0.7586156129837036
1626348690.848222,557,0.764950692653656
1626348697.205662,659,0.777371883392334
1626348706.36085,805,0.7913179993629456
1626348719.881556,1027,0.8060983419418335
1626348726.398704,1133,0.8113630414009094
1626348729.492355,1185,0.8140410780906677
1626348734.710308,1272,0.8177772760391235
1626348743.45218,1418,0.823627769947052
1626348745.879892,1459,0.825222373008728
1626348748.044446,1495,0.826805830001831
1626348748.980623,1511,0.8273391127586365
1626348751.27505,1549,0.8287163376808167
1626348752.332182,1566,0.8293251395225525
1626348775.741655,1941,0.8416897654533386
1626348777.011143,1961,0.8423967361450195
1626348809.484993,2504,0.8570562601089478
1626348813.86981,2578,0.8587172031402588
1626348821.006873,2694,0.8612402677536011
1626348821.953381,2709,0.8615923523902893
1626348822.529863,2718,0.8617966175079346
1626348845.235294,3084,0.8694159984588623
1626348854.762581,3242,0.8724381923675537
1626348856.243262,3266,0.8728629350662231
1626348874.13013,3567,0.8778324723243713
1626348876.144876,3601,0.8784047961235046
1626348879.331978,3655,0.8791882991790771
1626348880.168201,3669,0.8794174194335938
1626348902.260224,4024,0.8846217393875122
1626348907.632544,4110,0.8858192563056946
1626348908.383831,4122,0.8859851956367493
1626348912.004658,4182,0.8867624998092651
1626348914.759138,4228,0.8873247504234314
1626348939.961444,4329,0.9412692785263062
1626348953.987702,4565,0.9430046081542969
1626348969.987381,4833,0.9435687065124512
1626348985.620838,5091,0.9446715712547302
1626348988.47831,5137,0.9448674917221069
1626348991.670882,5188,0.9451782703399658
1626348992.474296,5201,0.9452603459358215
1626348996.355544,5263,0.9453889727592468
1626348998.412615,5296,0.9455559849739075
1626349002.580713,5363,0.9458317756652832
1626349008.308491,5455,0.9462714195251465
1626349021.009139,5668,0.9469796419143677
1626349031.001823,5833,0.9473075270652771
1626349033.014062,5867,0.9473363161087036
1626349039.85424,5982,0.9475339651107788
1626349040.804618,5998,0.9475345611572266
1626349044.128763,6054,0.9475669860839844
1626349049.271331,6139,0.9478795528411865
1626349054.738695,6226,0.9481834173202515
1626349058.081473,6280,0.9483229517936707
1626349061.50806,6335,0.9485054612159729
1626349063.703443,6370,0.9486100077629089
1626349076.176025,6570,0.9492511749267578
1626349085.84293,6731,0.9494472742080688
1626349087.131933,6751,0.949467122554779
1626349093.135902,6851,0.9496766924858093
1626349097.2337,6920,0.9498265385627747
1626349101.502604,6992,0.9498951435089111
1626349105.20384,7055,0.9500046968460083
1626349117.131928,7254,0.9503700733184814
