Wall time,Step,Value
1626491141.695143,43,0.43418774008750916
1626491145.161021,95,0.5846883654594421
1626491150.025059,168,0.7325623035430908
1626491154.0324,230,0.7901804447174072
1626491154.343774,235,0.7937149405479431
1626491156.85811,274,0.8163531422615051
1626491159.135516,309,0.8321122527122498
1626491159.274437,311,0.8329590559005737
1626491159.806984,319,0.8360191583633423
1626491170.076752,475,0.8763701915740967
1626491174.219533,537,0.8861733078956604
1626491177.07955,580,0.8917238116264343
1626491177.564915,587,0.8925362229347229
1626491180.779447,635,0.8977059721946716
1626491181.661766,648,0.89902663230896
1626491186.106847,715,0.9049728512763977
1626491192.415159,809,0.9117512702941895
1626491206.266337,1015,0.9217241406440735
1626491209.757137,1067,0.9237002730369568
1626491226.4056,1317,0.9313104152679443
1626491227.55145,1334,0.9317459464073181
1626491227.813886,1338,0.9318407773971558
1626491231.033945,1386,0.9329786896705627
1626491231.530329,1393,0.9331461787223816
1626491234.424927,1437,0.9341168403625488
1626491251.298278,1692,0.9387311339378357
1626491254.184482,1735,0.9393758177757263
1626491254.389715,1738,0.939411461353302
1626491263.764002,1878,0.9413449168205261
1626491266.431974,1918,0.9418523907661438
1626491274.531327,2037,0.9432681202888489
1626491278.601628,2097,0.9439228177070618
1626491285.493168,2200,0.9449754357337952
1626491289.8029,2263,0.9455824494361877
1626491292.849075,2308,0.9459885358810425
1626491298.245672,2390,0.9466907382011414
1626491301.382623,2437,0.9470627307891846
1626491304.676815,2486,0.9474502205848694
1626491304.747558,2487,0.9474587440490723
1626491305.563326,2499,0.9475500583648682
1626491307.874995,2533,0.9478070735931396
1626491318.009266,2686,0.9488504528999329
1626491321.662512,2741,0.9492064118385315
1626491341.621007,3039,0.9509296417236328
1626491354.587101,3231,0.9519081711769104
1626491355.689447,3247,0.9519820213317871
1626491359.661812,3306,0.9522460699081421
1626491380.51154,3619,0.9535558819770813
1626491380.642588,3621,0.9535641074180603
1626491383.918177,3671,0.9537438750267029
1626491388.664911,3742,0.9539821147918701
1626491393.534827,3815,0.9542228579521179
1626491394.022942,3822,0.9542486071586609
1626491401.138393,3929,0.9546181559562683
1626491403.021585,3957,0.9547140598297119
1626491408.415034,4037,0.9549771547317505
1626491419.022367,4197,0.955462634563446
1626491449.985694,4318,0.9677034616470337
1626491455.484979,4401,0.967575192451477
1626491461.595847,4493,0.9676569104194641
1626491462.761904,4510,0.9676718711853027
1626491473.398185,4669,0.9676821231842041
1626491473.905058,4677,0.9677060842514038
1626491481.493365,4789,0.9677988886833191
1626491493.550021,4972,0.9677090048789978
1626491502.619158,5107,0.9677028059959412
1626491504.460399,5135,0.9677410125732422
1626491518.622431,5346,0.9674830436706543
1626491519.550471,5360,0.9674879312515259
1626491532.409564,5550,0.9675832986831665
1626491541.139017,5680,0.9676047563552856
1626491544.104206,5724,0.9676219820976257
1626491549.837581,5809,0.967701256275177
1626491553.515065,5865,0.9677474498748779
1626491553.9486,5872,0.967756986618042
1626491556.395668,5908,0.967772901058197
1626491561.906702,5991,0.9677968621253967
1626491576.006535,6201,0.9678948521614075
1626491577.321381,6220,0.9678945541381836
1626491582.01891,6290,0.9679004549980164
1626491601.01461,6575,0.9678324460983276
1626491603.010467,6604,0.9678376913070679
1626491609.366384,6700,0.9678614735603333
1626491610.162488,6712,0.9678624272346497
1626491619.547332,6855,0.967912495136261
1626491627.064726,6967,0.9679506421089172
1626491636.948164,7115,0.96797114610672
1626491639.637195,7156,0.9679675102233887
1626491654.842627,7383,0.9679979085922241
1626491659.983709,7461,0.9680029153823853
1626491660.195851,7464,0.968007504940033
1626491663.353832,7512,0.9680143594741821
1626491682.105669,7789,0.9680620431900024
1626491682.792818,7799,0.9680677652359009
1626491685.139319,7834,0.9680721759796143
1626491695.677712,7992,0.9681047797203064
1626491700.676958,8067,0.9680982828140259
1626491708.29971,8181,0.9681048393249512
1626491711.096638,8222,0.9681101441383362
1626491720.489567,8364,0.968133807182312
1626491721.445674,8378,0.9681330323219299
1626491729.497251,8499,0.9681495428085327
1626491730.183298,8509,0.9681512117385864
1626491756.623453,8602,0.9687569737434387
1626491775.096872,8879,0.9687770009040833
1626491778.340451,8929,0.9687314033508301
1626491778.813673,8936,0.968712329864502
1626491782.674093,8994,0.9687226414680481
1626491800.487238,9261,0.9686790704727173
1626491814.507351,9469,0.9686906337738037
1626491820.240031,9555,0.9686945080757141
1626491821.101661,9568,0.9687056541442871
1626491828.666698,9681,0.968705415725708
1626491829.913885,9699,0.9687332510948181
1626491839.57766,9844,0.9687120318412781
1626491843.875699,9908,0.9687361717224121
1626491868.659483,10277,0.9687753319740295
1626491869.1113,10284,0.9687758088111877
1626491876.835197,10400,0.968812108039856
1626491882.271333,10480,0.9688028693199158
1626491885.134417,10523,0.968787670135498
1626491890.80925,10608,0.9687989354133606
1626491900.811141,10758,0.9688087701797485
1626491900.867079,10759,0.9688097238540649
1626491902.345539,10781,0.9688124060630798
1626491907.065548,10851,0.968834638595581
1626491910.627885,10903,0.9688368439674377
1626491910.830371,10906,0.9688382744789124
1626491914.877705,10967,0.9688364863395691
1626491915.399952,10975,0.9688401222229004
1626491918.384481,11021,0.9688371419906616
1626491923.932197,11103,0.968846321105957
1626491945.078438,11420,0.9688844680786133
1626491948.599426,11473,0.9688867330551147
1626491949.927702,11493,0.9688838720321655
1626491952.617283,11533,0.9688897132873535
1626491954.890711,11567,0.9688966274261475
1626491962.840104,11686,0.9689002633094788
1626491967.762587,11760,0.968917965888977
1626491982.01604,11970,0.9689390063285828
1626491982.359954,11975,0.9689394235610962
1626491993.256661,12139,0.968934953212738
1626491994.962509,12165,0.9689369797706604
1626492003.356713,12291,0.9689377546310425
1626492028.805072,12672,0.9689431190490723
1626492062.130402,12878,0.9692136645317078
1626492066.181587,12940,0.9685376882553101
1626492072.630466,13035,0.9683312177658081
1626492074.506387,13062,0.9682522416114807
1626492076.767985,13095,0.9681798815727234
1626492077.76499,13110,0.9681532382965088
1626492097.419609,13403,0.9685084819793701
1626492107.184875,13547,0.9686958193778992
1626492110.667413,13598,0.968751072883606
1626492112.167157,13621,0.9687634110450745
1626492124.668554,13811,0.9688109159469604
1626492129.641539,13885,0.9687995910644531
1626492142.78171,14081,0.9687963724136353
1626492152.126247,14222,0.9688531756401062
1626492156.978313,14295,0.9688500761985779
1626492158.613615,14321,0.9688585996627808
1626492159.847119,14339,0.9688658118247986
1626492163.765948,14398,0.968906044960022
1626492167.135203,14448,0.9689098596572876
1626492179.433135,14633,0.9689866304397583
1626492179.832883,14639,0.9689913392066956
1626492181.825275,14669,0.968993604183197
1626492183.089903,14688,0.9689986109733582
1626492189.306586,14780,0.969008207321167
1626492191.346922,14810,0.9690117239952087
1626492195.63478,14874,0.9690223932266235
1626492196.889977,14893,0.9690360426902771
1626492210.185784,15091,0.9690566062927246
1626492225.660703,15325,0.9690902829170227
1626492235.585862,15474,0.9691102504730225
1626492235.726225,15476,0.9691089391708374
1626492237.913598,15508,0.9691097140312195
1626492253.467333,15741,0.9691354632377625
1626492255.081386,15765,0.9691503047943115
1626492278.603338,16117,0.9691904783248901
1626492287.670847,16250,0.9692077040672302
1626492292.507633,16322,0.9692089557647705
1626492317.700568,16698,0.9692225456237793
1626492325.257412,16810,0.9692263007164001
1626492328.51921,16858,0.9692347049713135
1626492331.267109,16900,0.9692338109016418
1626492342.512471,17067,0.9692410230636597
1626492364.675686,17098,0.9688587784767151
1626492377.54614,17293,0.9693009257316589
1626492379.125639,17318,0.9693757891654968
1626492380.534546,17340,0.9694660902023315
1626492393.953644,17544,0.969257652759552
1626492394.813971,17558,0.9692730903625488
1626492396.741886,17587,0.9692636728286743
1626492397.28915,17595,0.9692426919937134
1626492421.066766,17954,0.9692811369895935
1626492425.379632,18019,0.96927410364151
1626492428.461618,18066,0.969290554523468
1626492453.744481,18452,0.9694375395774841
1626492487.01959,18959,0.9694654941558838
1626492497.374116,19117,0.969494104385376
1626492500.848885,19170,0.9694973826408386
1626492507.569152,19272,0.9694900512695312
1626492524.767436,19532,0.9695387482643127
1626492531.755783,19641,0.9695647358894348
1626492532.638515,19655,0.9695650935173035
1626492537.641663,19732,0.9695672988891602
1626492545.252059,19847,0.9695686101913452
1626492551.297176,19939,0.969584047794342
1626492554.95491,19996,0.9695857763290405
1626492557.608937,20036,0.9695929288864136
1626492558.835454,20054,0.9695922136306763
1626492559.439216,20063,0.9695981740951538
1626492564.472719,20139,0.9695969820022583
1626492571.373072,20245,0.9695934057235718
1626492571.900385,20253,0.9695939421653748
1626492576.716327,20324,0.9696030020713806
1626492584.413627,20441,0.9696038365364075
1626492587.439852,20486,0.9696046113967896
1626492590.97248,20540,0.9696115851402283
1626492591.041121,20541,0.9696120023727417
1626492592.500517,20563,0.9696149230003357
1626492593.534498,20579,0.9696119427680969
1626492606.746756,20780,0.9696133136749268
1626492606.954724,20783,0.9696146249771118
1626492610.125015,20832,0.9696085453033447
1626492611.661637,20856,0.9696178436279297
1626492626.363527,21081,0.9695983529090881
1626492630.511121,21145,0.9695985913276672
1626492634.724202,21210,0.9696090817451477
1626492636.245035,21233,0.9696086645126343
1626492641.988965,21320,0.9696077704429626
1626492642.307486,21325,0.9696091413497925
1626492666.767373,21392,0.9690147638320923
1626492675.404335,21524,0.9695285558700562
1626492685.784003,21682,0.969568133354187
1626492694.945819,21822,0.9696233868598938
1626492696.692245,21849,0.9696071147918701
1626492707.004828,22007,0.9695785045623779
1626492722.810946,22246,0.9696028828620911
1626492725.955073,22293,0.9695772528648376
1626492728.436045,22331,0.9695921540260315
1626492730.215189,22359,0.9695998430252075
1626492737.711055,22473,0.9695970416069031
1626492756.941,22766,0.9695970416069031
1626492761.860947,22841,0.9696016311645508
1626492781.303083,23139,0.9695723652839661
1626492781.999084,23149,0.9695667028427124
1626492784.926559,23193,0.9695780873298645
1626492786.587235,23219,0.9695990085601807
1626492789.546688,23264,0.9696151614189148
1626492791.048712,23287,0.9696140885353088
1626492795.891182,23362,0.9696330428123474
1626492800.239494,23428,0.9696044921875
1626492807.722252,23541,0.9696230888366699
1626492816.171252,23671,0.969641387462616
1626492816.913862,23682,0.9696404337882996
1626492818.235061,23702,0.9696442484855652
1626492833.810456,23939,0.9696258306503296
1626492843.032222,24080,0.9696359634399414
1626492845.619018,24119,0.9696378707885742
1626492847.509062,24148,0.9696334600448608
1626492856.346544,24283,0.9696323275566101
1626492856.482554,24285,0.9696326851844788
1626492859.000827,24323,0.96964430809021
1626492860.499786,24346,0.969648003578186
1626492878.434435,24622,0.9696500301361084
1626492884.918795,24720,0.9696384072303772
1626492885.432206,24728,0.9696379899978638
1626492896.897146,24902,0.969646692276001
1626492899.061035,24935,0.9696500301361084
1626492904.005156,25009,0.9696524143218994
1626492906.576223,25048,0.969660222530365
1626492912.177948,25134,0.9696699380874634
1626492919.99746,25254,0.9696782827377319
1626492925.130319,25333,0.9696772694587708
1626492929.036751,25392,0.9696763753890991
1626492968.608833,25687,0.9702617526054382
1626492976.825204,25813,0.9700078964233398
1626492979.150201,25848,0.970011830329895
1626492984.0712,25922,0.9698964357376099
1626492993.57486,26067,0.969910204410553
1626492995.207999,26092,0.9698848724365234
1626492999.472359,26156,0.9698470234870911
1626493000.381595,26170,0.9698338508605957
1626493009.258639,26304,0.9698464870452881
1626493015.812011,26404,0.969813346862793
1626493020.222564,26471,0.9697700142860413
1626493041.671917,26798,0.96979820728302
1626493041.72506,26799,0.9697985053062439
1626493043.755885,26830,0.9698222875595093
1626493064.33871,27143,0.9698486924171448
1626493064.747408,27149,0.9698463678359985
1626493065.153493,27155,0.9698503613471985
1626493065.428434,27159,0.9698494672775269
1626493065.497125,27160,0.9698471426963806
1626493073.050928,27275,0.9698374271392822
1626493088.334442,27506,0.9698317646980286
1626493094.695103,27604,0.9698444604873657
1626493095.806714,27621,0.9698514938354492
1626493096.965341,27639,0.9698408842086792
1626493109.19678,27826,0.9698607325553894
1626493115.154623,27917,0.9698482751846313
1626493117.400654,27951,0.9698549509048462
1626493118.51789,27969,0.9698600769042969
1626493137.091406,28252,0.9698478579521179
1626493141.661196,28322,0.9698570370674133
1626493149.366729,28439,0.9698424339294434
1626493150.216422,28452,0.9698432087898254
1626493156.342232,28544,0.9698241353034973
1626493158.28247,28573,0.9698216319084167
1626493160.788268,28612,0.9698184132575989
1626493184.260154,28971,0.9698227643966675
1626493185.989005,28997,0.9698212742805481
1626493188.613638,29038,0.9698182940483093
1626493190.26394,29063,0.9698225855827332
1626493199.234993,29202,0.9698100686073303
1626493203.330817,29264,0.9698212742805481
1626493216.991176,29472,0.9698357582092285
1626493218.007579,29488,0.9698365926742554
1626493222.873888,29562,0.9698423147201538
1626493226.091268,29612,0.9698390364646912
1626493235.157874,29748,0.9698256254196167
1626493240.509443,29830,0.9698264598846436
1626493271.957826,30006,0.9700171947479248
1626493273.624146,30032,0.9701175093650818
1626493277.614673,30093,0.9698128700256348
1626493282.973167,30175,0.9697372913360596
1626493287.53542,30244,0.9698521494865417
1626493290.172379,30285,0.9698486328125
1626493292.972037,30328,0.9699162244796753
1626493301.50854,30460,0.9699084162712097
1626493302.221872,30471,0.969883382320404
1626493311.659525,30613,0.9699226021766663
1626493317.809282,30707,0.9699053764343262
1626493318.722246,30721,0.9698927402496338
1626493319.903263,30739,0.9699057936668396
1626493363.732312,31407,0.9698038697242737
1626493366.10632,31444,0.969799280166626
1626493382.667197,31697,0.9697558879852295
1626493390.076683,31809,0.9697501063346863
1626493394.36967,31874,0.9697636961936951
1626493394.846874,31881,0.9697620868682861
1626493398.524004,31937,0.9697660207748413
1626493399.090457,31946,0.9697643518447876
1626493402.91451,32005,0.969765305519104
1626493403.758928,32018,0.969771146774292
1626493414.178489,32175,0.9697978496551514
1626493416.335714,32208,0.969796359539032
1626493431.171748,32436,0.9697906374931335
1626493438.293047,32543,0.9697580933570862
1626493445.954525,32658,0.9697635769844055
1626493449.217862,32707,0.969764769077301
1626493452.943018,32763,0.969770073890686
1626493461.631488,32895,0.9697757363319397
1626493462.121394,32903,0.9697738289833069
1626493470.687735,33035,0.9697827696800232
1626493478.496997,33153,0.9697778820991516
1626493480.289051,33180,0.9697836637496948
1626493480.399056,33182,0.9697825312614441
1626493486.417488,33272,0.9697751402854919
1626493490.974925,33342,0.969770610332489
1626493493.158909,33376,0.969772458076477
1626493494.983452,33404,0.9697691798210144
1626493509.995554,33632,0.9697602987289429
1626493516.3499,33729,0.9697672724723816
1626493516.935812,33738,0.9697670936584473
1626493517.743871,33750,0.9697638750076294
1626493519.022277,33769,0.9697647094726562
1626493520.161815,33786,0.9697654247283936
1626493523.68165,33840,0.969757080078125
1626493524.465386,33852,0.9697542190551758
1626493526.11759,33877,0.9697558283805847
1626493528.554646,33914,0.969758152961731
1626493535.381856,34018,0.9697721004486084
1626493536.614711,34037,0.9697664380073547
1626493563.224482,34142,0.9714219570159912
1626493577.595878,34363,0.9696075320243835
1626493578.971134,34384,0.9695799946784973
1626493582.58236,34439,0.969607949256897
1626493588.287411,34526,0.9696450233459473
1626493588.335854,34527,0.9696545600891113
1626493593.103166,34600,0.9697702527046204
1626493605.191533,34784,0.9698270559310913
1626493627.179569,35116,0.9699287414550781
1626493631.244584,35178,0.9699696898460388
1626493641.545495,35334,0.9700061082839966
1626493642.966026,35355,0.9700014591217041
1626493643.497707,35363,0.9699963927268982
1626493644.508238,35378,0.9699845910072327
1626493651.472371,35484,0.9699797630310059
1626493657.336635,35574,0.9699509143829346
1626493670.256737,35772,0.9699639678001404
1626493670.695628,35779,0.969970703125
1626493675.383396,35850,0.9699803590774536
1626493682.229793,35954,0.9699625372886658
1626493683.33467,35971,0.9699680209159851
1626493687.728393,36038,0.9699561595916748
1626493701.114275,36247,0.9699726104736328
1626493702.142879,36263,0.9699733853340149
1626493703.021901,36276,0.9699718356132507
1626493707.018355,36337,0.9699602127075195
1626493726.193649,36630,0.9699741005897522
1626493728.122048,36660,0.9699727296829224
1626493729.3599,36679,0.9699700474739075
1626493735.118663,36768,0.9699651002883911
1626493738.483042,36820,0.9699579477310181
1626493740.573225,36851,0.9699521660804749
1626493744.369137,36908,0.9699569344520569
1626493753.897706,37054,0.9699574112892151
1626493761.479813,37170,0.9699602127075195
1626493763.644103,37203,0.9699596166610718
1626493780.232104,37456,0.9699536561965942
1626493782.476665,37490,0.969944417476654
1626493800.442836,37765,0.9699550867080688
1626493807.795847,37877,0.9699538350105286
1626493828.476929,38193,0.9699425101280212
1626493832.131189,38248,0.969940721988678
1626493833.097362,38263,0.9699404835700989
1626493864.821099,38440,0.9703447222709656
1626493865.848689,38456,0.9702375531196594
1626493866.611006,38467,0.9700298309326172
1626493874.080411,38581,0.9699559807777405
1626493878.062195,38643,0.9699472784996033
1626493881.906301,38701,0.9699866771697998
1626493883.246565,38721,0.9699316024780273
1626493891.139078,38841,0.9698343276977539
1626493900.404738,38982,0.9697445631027222
1626493901.980216,39006,0.9697153568267822
1626493910.89625,39142,0.9698365926742554
1626493917.21107,39238,0.9698553085327148
1626493921.10026,39297,0.9699124097824097
1626493921.798037,39308,0.9699057340621948
1626493940.605133,39592,0.9699539542198181
1626493947.979968,39703,0.969952404499054
1626493949.861969,39731,0.9699409008026123
1626493953.233715,39782,0.9699200987815857
1626493959.472152,39879,0.9699646830558777
1626493961.456614,39910,0.9699746370315552
1626493961.769169,39915,0.9699738621711731
1626493968.810796,40021,0.9699705839157104
1626493986.999932,40297,0.9699631333351135
1626494000.261888,40501,0.9699755311012268
1626494009.88272,40648,0.969984233379364
1626494010.950966,40664,0.969983696937561
1626494011.210203,40668,0.9699774384498596
1626494013.371762,40701,0.9699816107749939
1626494014.323914,40715,0.9699804186820984
1626494014.674126,40721,0.9699819684028625
1626494019.46728,40794,0.9699859619140625
1626494035.737345,41041,0.969987154006958
1626494041.538147,41129,0.96998530626297
1626494049.157252,41245,0.9699968099594116
1626494050.853707,41272,0.9699985980987549
1626494055.430724,41342,0.970001220703125
1626494059.84344,41410,0.9699939489364624
1626494065.221258,41492,0.969998300075531
1626494068.406017,41540,0.9700021743774414
1626494069.493772,41556,0.9700012803077698
1626494090.205045,41872,0.9699994325637817
1626494099.54853,42014,0.970021665096283
1626494107.513471,42135,0.9700278043746948
1626494114.735121,42245,0.9700242877006531
1626494120.990159,42340,0.9700168967247009
1626494128.303023,42451,0.9700087904930115
1626494129.478122,42469,0.9700112342834473
1626494162.953416,42679,0.9715508222579956
1626494169.4677,42777,0.9694743752479553
1626494181.615833,42965,0.9699631333351135
1626494182.699996,42982,0.9699909687042236
1626494185.221043,43021,0.9699012041091919
1626494202.255785,43279,0.9698992967605591
1626494215.196568,43475,0.9700224995613098
1626494218.039568,43519,0.970062792301178
