Wall time,Step,Value
1626230759.420523,173,0.2242424339056015
1626230765.302661,245,0.1855786293745041
1626230782.934919,466,0.13752517104148865
1626230786.634802,511,0.13216719031333923
1626230790.376379,557,0.12761248648166656
1626230798.657143,659,0.11951703578233719
1626230810.440629,805,0.1113656684756279
1626230828.279041,1027,0.10283929109573364
1626230836.693364,1133,0.09983671456575394
1626230840.886305,1185,0.09862864017486572
1626230847.873377,1272,0.09669254720211029
1626230859.852097,1418,0.09386369585990906
1626230863.270925,1459,0.09314186871051788
1626230866.130728,1495,0.09252237528562546
1626230867.357468,1511,0.09226314723491669
1626230870.333865,1549,0.0917041152715683
1626230871.61296,1566,0.09144780039787292
1626230902.028101,1941,0.08767909556627274
1626230903.620507,1961,0.08753139525651932
1626230947.034239,2504,0.08351445943117142
1626230952.791213,2578,0.08304451406002045
1626230961.968979,2694,0.08238985389471054
1626230963.13377,2709,0.08231249451637268
1626230963.798243,2718,0.08226578682661057
1626230992.624225,3084,0.08052455633878708
1626231005.04521,3242,0.07985775172710419
1626231006.886937,3266,0.07977365702390671
1626231030.986347,3567,0.07867594063282013
1626231033.772115,3601,0.078562892973423
1626231038.222288,3655,0.07839715480804443
1626231039.34948,3669,0.07836775481700897
1626231067.852621,4024,0.07735396176576614
1626231074.818324,4110,0.07718005031347275
1626231075.80793,4122,0.07714592665433884
1626231080.622318,4182,0.07699009031057358
1626231084.338737,4228,0.07687053084373474
1626231116.076015,4329,0.06571372598409653
1626231135.023884,4565,0.06571047753095627
1626231156.449333,4833,0.06542902439832687
1626231177.034324,5091,0.06548290699720383
1626231180.691525,5137,0.06539299339056015
1626231184.980945,5188,0.06532005965709686
1626231186.038822,5201,0.06528988480567932
1626231190.867493,5263,0.06528588384389877
1626231193.547608,5296,0.06521756201982498
1626231198.71031,5363,0.06520944833755493
1626231205.9506,5455,0.06513661891222
1626231223.195624,5668,0.06488962471485138
1626231236.207357,5833,0.06478850543498993
1626231238.936613,5867,0.06477152556180954
1626231248.16145,5982,0.06488125026226044
1626231249.453957,5998,0.06486807763576508
1626231253.921258,6054,0.06488832831382751
1626231260.674325,6139,0.06488478928804398
1626231267.886354,6226,0.06481384485960007
1626231272.191548,6280,0.0647972971200943
1626231276.5888,6335,0.06481336802244186
1626231279.33501,6370,0.06478465348482132
1626231295.166673,6570,0.06468967348337173
1626231307.833957,6731,0.06463611125946045
1626231309.443255,6751,0.06462105363607407
1626231317.551374,6851,0.06456686556339264
1626231323.067042,6920,0.06452399492263794
1626231328.739786,6992,0.064487986266613
1626231333.809977,7055,0.06444384902715683
1626231349.600231,7254,0.06434079259634018
1626231364.120406,7437,0.06423867493867874
1626231366.323233,7465,0.06423316150903702
1626231380.829571,7645,0.06417696923017502
1626231387.56232,7731,0.0641387403011322
1626231407.642406,7987,0.06403985619544983
1626231418.505435,8123,0.063921719789505
1626231432.018803,8292,0.06382796168327332
1626231473.198038,8549,0.061986371874809265
1626231473.727776,8555,0.061649054288864136
1626231478.934859,8619,0.06205982714891434
1626231482.237126,8660,0.061489976942539215
1626231484.980882,8695,0.06139647588133812
1626231487.429404,8725,0.061054777354002
1626231489.543995,8753,0.0611274391412735
1626231491.542557,8777,0.060961347073316574
1626231491.706319,8779,0.06096762791275978
1626231521.342238,9153,0.06044574826955795
1626231529.423727,9253,0.06035180762410164
1626231532.534868,9292,0.06033003702759743
1626231535.450207,9328,0.06022820621728897
1626231538.099299,9360,0.06021210923790932
1626231553.114838,9548,0.06010139733552933
1626231566.34809,9713,0.060033999383449554
1626231569.590368,9754,0.06001722812652588
1626231576.276635,9838,0.05993308499455452
1626231578.515004,9868,0.05992957949638367
1626231580.678478,9895,0.05991300567984581
1626231582.565836,9918,0.05991674214601517
1626231585.151038,9950,0.059872694313526154
1626231587.087964,9974,0.05986713618040085
1626231587.595616,9980,0.059867385774850845
1626231594.35356,10064,0.05983711779117584
1626231596.539804,10091,0.059811487793922424
1626231599.163916,10122,0.05976444110274315
1626231604.865631,10192,0.05975315347313881
1626231616.788684,10343,0.059677351266145706
1626231625.084975,10446,0.05959571897983551
1626231626.066769,10459,0.05960395187139511
1626231630.772777,10519,0.05957866832613945
1626231640.696953,10644,0.059480808675289154
1626231640.852773,10646,0.05948282405734062
1626231645.651563,10708,0.05945810303092003
1626231670.900416,11024,0.059361886233091354
1626231678.379938,11119,0.059334646910429
1626231686.303822,11219,0.059301625937223434
1626231695.249982,11332,0.05922549217939377
1626231734.064586,11820,0.05904553085565567
1626231737.946341,11868,0.05904235690832138
1626231750.648923,12028,0.05901521444320679
1626231754.547801,12077,0.059008460491895676
1626231773.475346,12317,0.058939505368471146
1626231776.575075,12355,0.05892914533615112
1626231780.059745,12399,0.058909278362989426
1626231780.209438,12401,0.05891069397330284
1626231786.319311,12477,0.058892540633678436
1626231804.705987,12709,0.058813102543354034
1626231841.365375,12906,0.05737960711121559
1626231844.556507,12945,0.0574975349009037
1626231872.828438,13305,0.057555582374334335
1626231879.698791,13389,0.05753114074468613
1626231890.20065,13523,0.05735832080245018
1626231892.552764,13551,0.05732641741633415
1626231898.444111,13624,0.05734850466251373
1626231899.86445,13643,0.05734587460756302
1626231900.264019,13648,0.05735006928443909
1626231912.666482,13803,0.05732487887144089
1626231916.403602,13850,0.0573054663836956
1626231926.269536,13972,0.05731784552335739
1626231926.959599,13981,0.05735219269990921
1626231932.218862,14047,0.05731017142534256
1626231943.484405,14189,0.05734552443027496
1626231944.940659,14207,0.057316798716783524
1626231949.670767,14266,0.057356297969818115
1626231957.27847,14362,0.057394690811634064
1626231979.962811,14646,0.05738407373428345
1626231987.965439,14746,0.05732227861881256
1626231996.431777,14852,0.057332661002874374
1626231997.479714,14865,0.057340357452631
1626232009.711596,15020,0.057286567986011505
1626232013.302544,15066,0.05729347839951515
1626232013.719523,15071,0.05729302763938904
1626232018.052529,15125,0.057285603135824203
1626232022.972167,15186,0.057307131588459015
1626232037.739891,15372,0.05729842185974121
1626232056.71458,15611,0.05726049840450287
1626232058.924331,15639,0.057244446128606796
1626232107.135899,16242,0.05721524357795715
1626232119.105247,16393,0.05722969025373459
1626232154.564503,16835,0.057197075337171555
1626232157.076067,16867,0.05717975273728371
1626232158.346156,16884,0.057181887328624725
1626232160.240242,16908,0.057176101952791214
1626232163.43663,16948,0.057174425572156906
1626232198.393587,17121,0.056777432560920715
1626232198.941588,17128,0.056498654186725616
1626232233.656597,17564,0.0571230947971344
1626232246.979827,17732,0.05698661878705025
1626232268.924336,18006,0.056863341480493546
1626232277.987631,18122,0.05684632062911987
1626232278.612666,18130,0.056848764419555664
1626232278.953694,18134,0.05684778839349747
1626232279.264537,18138,0.0568399652838707
1626232300.530402,18406,0.05676964670419693
1626232306.661168,18482,0.05678771436214447
1626232328.67418,18760,0.05685938894748688
1626232329.175031,18766,0.0568695068359375
1626232331.643133,18796,0.056869227439165115
1626232340.319733,18905,0.05691272392868996
1626232356.453589,19110,0.05697350203990936
1626232356.778169,19114,0.056972213089466095
1626232364.755365,19210,0.057007044553756714
1626232373.484012,19320,0.05697769671678543
1626232378.142681,19378,0.057013336569070816
1626232387.919066,19502,0.05702247843146324
1626232391.532715,19547,0.05702729895710945
1626232397.06852,19618,0.056972675025463104
1626232414.78246,19842,0.05696215108036995
1626232421.26224,19923,0.05698098614811897
1626232427.423511,20000,0.05694326385855675
1626232473.215627,20579,0.05683524161577225
1626232476.4221,20619,0.05683056265115738
1626232478.714391,20647,0.056820012629032135
1626232487.750941,20761,0.05680576711893082
1626232494.343801,20842,0.056807540357112885
1626232504.61912,20969,0.056795258074998856
1626232509.992984,21037,0.056789882481098175
1626232511.346061,21053,0.0567949078977108
1626232517.529745,21130,0.05678200721740723
1626232528.486592,21268,0.05675782263278961
1626232532.1347,21312,0.056771811097860336
1626232581.516069,21677,0.05633825063705444
1626232612.310012,22064,0.056450944393873215
1626232620.267212,22163,0.0564584918320179
1626232631.590882,22308,0.05640549957752228
1626232662.940449,22703,0.056430090218782425
1626232692.340736,23072,0.05626177787780762
1626232694.953941,23107,0.056274715811014175
1626232718.712367,23407,0.056251540780067444
1626232718.801854,23408,0.05625390261411667
1626232726.237939,23501,0.05626436695456505
1626232733.384446,23590,0.05628497153520584
1626232795.703632,24379,0.05636780709028244
1626232803.058314,24470,0.056351203471422195
1626232803.365297,24474,0.05635957792401314
1626232821.576598,24705,0.05642525851726532
1626232822.696851,24719,0.05642814561724663
1626232825.877161,24759,0.056424327194690704
1626232831.360221,24829,0.05641189217567444
1626232832.561813,24844,0.05640314891934395
1626232839.904234,24939,0.05640982836484909
1626232844.100144,24992,0.056402429938316345
1626232848.961348,25054,0.056379277259111404
1626232853.877124,25113,0.05636840686202049
1626232864.418339,25250,0.05638115108013153
1626232879.845158,25445,0.056360311806201935
1626232916.780802,25650,0.055480293929576874
1626232921.180349,25704,0.05592649057507515
1626232922.11875,25716,0.05585337430238724
1626232939.127833,25930,0.05666985735297203
1626232965.901287,26264,0.056466277688741684
1626232969.083812,26304,0.05646992474794388
1626232975.04034,26378,0.056413684040308
1626232978.543147,26422,0.05643226578831673
1626232996.448196,26647,0.05640726909041405
1626233000.243229,26694,0.05638072267174721
1626233010.103539,26817,0.056313712149858475
1626233025.684331,27015,0.05624959617853165
1626233026.940703,27030,0.05623375251889229
1626233032.786951,27105,0.056238796561956406
1626233048.842007,27309,0.05629873275756836
1626233060.620729,27455,0.05626726523041725
1626233065.986554,27522,0.05629414692521095
1626233074.448484,27627,0.05628736689686775
1626233087.68217,27793,0.05627632513642311
1626233091.012821,27834,0.056267641484737396
1626233095.811224,27895,0.05623439699411392
1626233104.59112,28007,0.056248798966407776
1626233107.769434,28046,0.05624866858124733
1626233112.32989,28103,0.056270211935043335
1626233167.634893,28795,0.056230563670396805
1626233181.896621,28973,0.05619340017437935
1626233182.89595,28985,0.05619232356548309
1626233204.856368,29260,0.05619809404015541
1626233208.870968,29311,0.056201208382844925
1626233223.254111,29491,0.0561995804309845
1626233229.163329,29566,0.05620494484901428
1626233233.516393,29621,0.05620092526078224
1626233234.726175,29637,0.0562003068625927
1626233238.003644,29678,0.056205928325653076
1626233246.437686,29785,0.056218117475509644
1626233250.21758,29832,0.05621417611837387
1626233251.546324,29849,0.0562109611928463
1626233274.073246,29875,0.05759282782673836
1626233288.413498,30056,0.055350545793771744
1626233289.352669,30068,0.05542677268385887
1626233290.37509,30081,0.05541565269231796
1626233308.039884,30301,0.05549971014261246
1626233310.652728,30334,0.055583320558071136
1626233340.417009,30704,0.055735792964696884
1626233355.484015,30893,0.05584298074245453
1626233357.539442,30920,0.055842578411102295
1626233360.719957,30960,0.05584670603275299
1626233361.333018,30968,0.055869895964860916
1626233364.442421,31007,0.05593956261873245
1626233383.223272,31245,0.0560375414788723
1626233393.763438,31377,0.055991265922784805
1626233396.456628,31411,0.0559903047978878
1626233412.349586,31608,0.05597935989499092
1626233416.365642,31661,0.05602780729532242
1626233435.711619,31903,0.05601494014263153
1626233436.897239,31919,0.056013040244579315
1626233439.719427,31954,0.05601783096790314
1626233441.468533,31977,0.056033652275800705
1626233444.519927,32015,0.056026022881269455
1626233484.12352,32508,0.05606565997004509
1626233508.472447,32812,0.05601993575692177
1626233509.541964,32825,0.056007638573646545
1626233509.628727,32826,0.05600631237030029
1626233516.045507,32903,0.055977024137973785
1626233524.973934,33013,0.055992864072322845
1626233546.388757,33280,0.0560116283595562
1626233557.027132,33409,0.056043773889541626
1626233580.558633,33702,0.05603991448879242
1626233588.835179,33804,0.05609381943941116
1626233593.707754,33865,0.05611516535282135
1626233663.081851,34465,0.055691055953502655
1626233702.882897,34952,0.05601009353995323
1626233704.198285,34968,0.05598483979701996
1626233718.359391,35141,0.056002285331487656
1626233724.633558,35218,0.05605406314134598
1626233737.841415,35378,0.05600887909531593
1626233746.05451,35478,0.05599507689476013
1626233752.245955,35552,0.05600881204009056
1626233754.597706,35580,0.055995676666498184
1626233764.653929,35705,0.05606204643845558
1626233781.808575,35914,0.055950239300727844
1626233784.713559,35949,0.05594463273882866
1626233830.407015,36502,0.05586208403110504
1626233846.368257,36695,0.055892523378133774
1626233862.472313,36889,0.05590326711535454
1626233862.739276,36892,0.055908165872097015
1626233863.754824,36904,0.05591180920600891
1626233871.561982,36997,0.055890318006277084
1626233877.322191,37066,0.05588442087173462
