Wall time,Step,Value
1626257751.768371,173,0.4342535436153412
1626257754.937625,245,0.44325441122055054
1626257764.747511,466,0.4678279161453247
1626257766.733345,511,0.472177118062973
1626257768.737561,557,0.47670891880989075
1626257773.08474,659,0.48533502221107483
1626257779.214228,805,0.4969549775123596
1626257788.66989,1027,0.5124167799949646
1626257793.147543,1133,0.5184755921363831
1626257795.332889,1185,0.521182119846344
1626257799.04305,1272,0.5256788730621338
1626257805.426795,1418,0.5323163866996765
1626257807.177871,1459,0.534304678440094
1626257808.724294,1495,0.5359185934066772
1626257809.388701,1511,0.5367633104324341
1626257811.011012,1549,0.5383188724517822
1626257811.725341,1566,0.5389958620071411
1626257827.622662,1941,0.5532467365264893
1626257828.467637,1961,0.5540094375610352
1626257852.125761,2504,0.571531355381012
1626257855.17337,2578,0.573802649974823
1626257860.120553,2694,0.577279806137085
1626257860.76917,2709,0.5777490139007568
1626257861.151655,2718,0.5780345797538757
1626257876.917745,3084,0.5887606739997864
1626257883.70409,3242,0.5934578776359558
1626257884.705671,3266,0.5941929817199707
1626257897.535214,3567,0.603305995464325
1626257899.015135,3601,0.6044146418571472
1626257901.307107,3655,0.6061021089553833
1626257901.923195,3669,0.6065487861633301
1626257917.066652,4024,0.6174177527427673
1626257920.732829,4110,0.6199516654014587
1626257921.256024,4122,0.6202890872955322
1626257923.873065,4182,0.6220232844352722
1626257925.876285,4228,0.6233260035514832
1626257953.302897,4329,0.7483522891998291
1626257963.346544,4565,0.753017783164978
1626257974.817014,4833,0.7568297386169434
1626257985.941751,5091,0.7597599625587463
1626257987.852113,5137,0.7604352235794067
1626257990.034209,5188,0.7612146139144897
1626257990.606639,5201,0.7613607048988342
1626257993.249571,5263,0.762333869934082
1626257994.647756,5296,0.7626625895500183
1626257997.51144,5363,0.7638037800788879
1626258001.417881,5455,0.7653390169143677
1626258010.543823,5668,0.7678101658821106
1626258017.439351,5833,0.7698341012001038
1626258018.875832,5867,0.7702531218528748
1626258023.836083,5982,0.7715715169906616
1626258024.528994,5998,0.7716977000236511
1626258027.000301,6054,0.7723629474639893
1626258030.629875,6139,0.7735350131988525
1626258034.302236,6226,0.774512529373169
1626258036.615445,6280,0.7751502394676208
1626258038.983646,6335,0.7759382128715515
1626258040.474177,6370,0.7763868570327759
1626258048.947793,6570,0.7789953947067261
1626258055.798256,6731,0.7810326218605042
1626258056.680296,6751,0.7812471985816956
1626258060.916793,6851,0.782420814037323
1626258063.851159,6920,0.7831904292106628
1626258066.852787,6992,0.7841022610664368
1626258069.562004,7055,0.7848622798919678
1626258077.945029,7254,0.7871224880218506
1626258085.773792,7437,0.7891589403152466
1626258086.990389,7465,0.7894878387451172
